_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
1120,2022,26,Sonora,239,39,1,279,1532336.0,1518852.0,3051188.0,15.5971014190099,2.56772878463471,9.14397932870738
1121,2022,27,Tabasco,121,35,0,156,1196563.0,1250630.0,2447193.0,10.1122966362824,2.79858951088651,6.37465046688185
1122,2022,28,Tamaulipas,181,36,0,217,1805488.0,1847183.0,3652671.0,10.0249904734897,1.94891356189398,5.94085807344817
1123,2022,29,Tlaxcala,52,20,0,72,675682.0,719338.0,1395020.0,7.69592796611424,2.78033414055701,5.16121632664765
1124,2022,30,Veracruz,216,40,0,256,3912196.0,4221037.0,8133233.0,5.52119576831018,0.947634432012797,3.14757981235752
1125,2022,31,Yucatán,305,61,0,366,1191783.0,1228618.0,2420401.0,25.5919072515718,4.96492807365674,15.1214612785237
1126,2022,32,Zacatecas,99,27,0,126,814958.0,852609.0,1667567.0,12.1478652887633,3.1667505269121,7.55591829293816
1127,2022,33,Extranjero,20,4,0,24,,,,,,
1128,2022,99,Not specified,102,5,1,108,,,,,,
1129,2023,0,Nacional,7310,1760,2,9072,64138153.0,66997184.0,131135337.0,11.3972723848159,2.62697608305448,6.91804376115646
1130,2023,1,Aguascalientes,108,41,0,149,740446.0,770393.0,1510839.0,14.5858036912888,5.32195905206823,9.86207001540204
1131,2023,2,Baja California,166,25,0,191,2033452.0,1977058.0,4010510.0,8.16345800146746,1.26450513844308,4.7624865665464
1132,2023,3,Baja California Sur,56,14,0,70,442704.0,425062.0,867766.0,12.6495355813365,3.29363716351968,8.06669078991341
1133,2023,4,Campeche,77,17,0,94,467145.0,483146.0,950291.0,16.483104817562,3.51860514213095,9.89170685611039
1134,2023,5,Coahuila,261,52,0,313,1654677.0,1662061.0,3316738.0,15.7734711970977,3.12864569952607,9.43698296338149
1135,2023,6,Colima,40,10,0,50,374929.0,382476.0,757405.0,10.6686866046638,2.61454313473264,6.60148797538965
1136,2023,7,Chiapas,199,44,0,243,2905814.0,3040538.0,5946352.0,6.84833922611702,1.44711232025385,4.08653910834744
1137,2023,8,Chihuahua,456,97,1,554,1968560.0,1979376.0,3947936.0,23.1641402852847,4.90053430980269,14.0326489588484
1138,2023,9,Ciudad de México,305,95,0,400,4421621.0,4800016.0,9221637.0,6.89792273014806,1.97916006946644,4.337624653844
1139,2023,10,Durango,141,27,0,168,940981.0,958476.0,1899457.0,14.9843620646963,2.81697194295945,8.84463296615822
1140,2023,11,Guanajuato,441,116,0,557,3122295.0,3300188.0,6422483.0,14.124225929965,3.51495126944283,8.67265822268428
1141,2023,12,Guerrero,51,24,0,75,1735511.0,1868704.0,3604215.0,2.93861577368279,1.28431255030224,2.08089694982125
1142,2023,13,Hidalgo,160,43,0,203,1549129.0,1678672.0,3227801.0,10.3283845309203,2.56154865274455,6.28911137954292
1143,2023,14,Jalisco,572,149,0,721,4309024.0,4426487.0,8735511.0,13.2744677216929,3.36610047651783,8.25366712949019
1144,2023,15,Estado de México,879,293,0,1172,8499818.0,9001402.0,17501220.0,10.3413978981668,3.25504849133502,6.69667600315864
1145,2023,16,Michoacán,280,71,0,351,2413736.0,2536865.0,4950601.0,11.6002744293494,2.79872992847471,7.09004825878717
1146,2023,17,Morelos,119,27,0,146,981324.0,1049533.0,2030857.0,12.126474028965,2.57257275378668,7.18908322939528
1147,2023,18,Nayarit,78,16,0,94,641928.0,652196.0,1294124.0,12.1508954275246,2.45325024992487,7.26360070596017
1148,2023,19,Nuevo León,300,65,0,365,3112423.0,3089730.0,6202153.0,9.63879267053354,2.10374369281458,5.88505314202987
1149,2023,20,Oaxaca,187,42,0,229,2047379.0,2229390.0,4276769.0,9.13362889821572,1.88392340505699,5.35450944392835
1150,2023,21,Puebla,298,78,0,376,3326593.0,3580828.0,6907421.0,8.95811420272934,2.17826714938556,5.44342092367035
1151,2023,22,Querétaro,187,37,0,224,1253655.0,1304260.0,2557915.0,14.9163844917461,2.83685768175057,8.75713227374639
1152,2023,23,Quintana Roo,145,38,0,183,1017572.0,1002034.0,2019606.0,14.2496059246913,3.7922864892808,9.061173317964
1153,2023,24,San Luis Potosí,209,34,0,243,1426318.0,1504734.0,2931052.0,14.6531138217424,2.25953557240017,8.29053868713349
1154,2023,25,Sinaloa,152,27,1,180,1556119.0,1586580.0,3142699.0,9.76789050194747,1.70177362629051,5.72756092772486
1155,2023,26,Sonora,241,31,0,272,1549226.0,1532508.0,3081734.0,15.5561551381141,2.02282793956051,8.82619979531004
1156,2023,27,Tabasco,147,31,0,178,1199334.0,1255453.0,2454787.0,12.2568025254016,2.46922823873136,7.25113828613236
1157,2023,28,Tamaulipas,171,39,0,210,1822922.0,1862666.0,3685588.0,9.38054398377989,2.09377311874485,5.69786964793677
1158,2023,29,Tlaxcala,63,19,0,82,684227.0,728668.0,1412895.0,9.20747062013045,2.60749751601552,5.80368675662381
1159,2023,30,Veracruz,291,58,0,349,3909055.0,4222529.0,8131584.0,7.44425442977906,1.37358440877493,4.29190671829744
1160,2023,31,Yucatán,285,56,0,341,1207481.0,1244897.0,2452378.0,23.6028558627424,4.49836412169039,13.9048711087769
1161,2023,32,Zacatecas,88,22,0,110,822755.0,860258.0,1683013.0,10.6957721314365,2.55737232318677,6.53589722717531
1162,2023,33,Extranjero,26,4,0,30,,,,,,
1163,2023,99,Not specified,131,18,0,149,,,,,,
1164,2024,0,Nacional,7296,1752,3,9051,64705498.0,67568918.0,132274416.0,11.2757033413142,2.59290817710001,6.84259305291509
1165,2024,1,Aguascalientes,139,38,0,177,750016.0,780169.0,1530185.0,18.5329379639901,4.87073954489348,11.5672287991321
1166,2024,2,Baja California,152,35,0,187,2066457.0,2005415.0,4071872.0,7.355584945634,1.74527466883413,4.59248227842133
1167,2024,3,Baja California Sur,65,9,0,74,452039.0,434011.0,886050.0,14.3792902824756,2.07368016018027,8.35167315614243
1168,2024,4,Campeche,67,11,0,78,468854.0,485805.0,954659.0,14.2901628225418,2.26428299420549,8.17045667615347
1169,2024,5,Coahuila,230,54,0,284,1676558.0,1682433.0,3358991.0,13.7185829538853,3.2096374714476,8.45491994470959
1170,2024,6,Colima,32,10,0,42,377465.0,384922.0,762387.0,8.47760719536911,2.59792893105616,5.50901313899634
1171,2024,7,Chiapas,168,35,0,203,2944274.0,3083880.0,6028154.0,5.70599067885666,1.1349339144195,3.3675317518431
1172,2024,8,Chihuahua,434,101,0,535,1995203.0,2001301.0,3996504.0,21.7521725859474,5.04671711051961,13.3866999757788
1173,2024,9,Ciudad de México,380,113,0,493,4415603.0,4788415.0,9204018.0,8.60584613245348,2.35986229263754,5.35635632177164
1174,2024,10,Durango,130,35,0,165,948360.0,965414.0,1913774.0,13.7078746467586,3.62538765752309,8.62170768335237
1175,2024,11,Guanajuato,376,84,0,460,3149907.0,3331631.0,6481538.0,11.9368603580995,2.52128762158835,7.09708097059679
1176,2024,12,Guerrero,38,13,0,51,1736442.0,1870291.0,3606733.0,2.18838291172409,0.695079001075234,1.41402205264432
1177,2024,13,Hidalgo,143,41,0,184,1565555.0,1698840.0,3264395.0,9.13414092765824,2.4134115043206,5.63657277994851
1178,2024,14,Jalisco,569,137,0,706,4353743.0,4467172.0,8820915.0,13.069214237037,3.06681721679846,8.00370483107478
1179,2024,15,Estado de México,966,273,0,1239,8552943.0,9063075.0,17616018.0,11.2943579771314,3.01222267276835,7.03337155990644
1180,2024,16,Michoacán,254,58,0,312,2438603.0,2560051.0,4998654.0,10.4157995376861,2.26557986540112,6.24168026032608
1181,2024,17,Morelos,96,19,0,115,987825.0,1056059.0,2043884.0,9.71832055272948,1.79914190400347,5.62654240651622
1182,2024,18,Nayarit,69,16,0,85,649254.0,660178.0,1309432.0,10.6275818092765,2.42358878969005,6.49136419455153
1183,2024,19,Nuevo León,336,72,0,408,3167035.0,3141164.0,6308199.0,10.6092922875813,2.29214393135793,6.4677731314437
1184,2024,20,Oaxaca,189,34,0,223,2062655.0,2245888.0,4308543.0,9.16294775422938,1.51387780690756,5.17576359340037
1185,2024,21,Puebla,285,91,0,376,3367332.0,3622070.0,6989402.0,8.46367391157154,2.51237552007554,5.37957324532199
1186,2024,22,Querétaro,162,52,0,214,1277831.0,1328867.0,2606698.0,12.6777328144332,3.91310793329957,8.20961998666512
1187,2024,23,Quintana Roo,178,50,0,228,1037909.0,1023222.0,2061131.0,17.1498657396747,4.88652511380717,11.061887866419
1188,2024,24,San Luis Potosí,212,43,0,255,1438039.0,1517802.0,2955841.0,14.7422983660388,2.83304409929622,8.62698636361022
1189,2024,25,Sinaloa,152,18,0,170,1567400.0,1598286.0,3165686.0,9.69758836289397,1.12620644865813,5.37008408288125
1190,2024,26,Sonora,210,52,0,262,1565871.0,1545833.0,3111704.0,13.4110664288438,3.36388212698267,8.4198239935418
1191,2024,27,Tabasco,165,44,0,209,1201686.0,1259869.0,2461555.0,13.7307083547616,3.49242659355854,8.49056795399656
1192,2024,28,Tamaulipas,173,35,0,208,1839984.0,1877634.0,3717618.0,9.40225567178845,1.86404805196327,5.5949804417775
1193,2024,29,Tlaxcala,51,21,0,72,692634.0,737863.0,1430497.0,7.36319614688277,2.84605678831978,5.03321572851953
1194,2024,30,Veracruz,316,64,0,380,3904834.0,4222893.0,8127727.0,8.09253351102761,1.51554870085508,4.67535388430246
1195,2024,31,Yucatán,283,48,0,331,1222689.0,1260711.0,2483400.0,23.1457058990471,3.80737536199811,13.3285012482886
1196,2024,32,Zacatecas,92,27,0,119,830498.0,867754.0,1698252.0,11.0776907349566,3.11148090357405,7.00720505555124
1197,2024,33,Extranjero,13,1,0,14,,,,,,
1198,2024,99,Not specified,171,18,3,192,,,,,,
